
Lmod is automatically replacing "cce/15.0.0" with "gcc/11.2.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-gnu/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Node summary for    1 nodes:
Node    0, hostname nid003101, mpi   1, omp   8, executable xthi_mpi_mp
MPI summary: 1 ranks 
Node    0, rank    0, thread   0, (affinity = 0,128) 
Node    0, rank    0, thread   1, (affinity = 0,128) 
Node    0, rank    0, thread   2, (affinity = 1,129) 
Node    0, rank    0, thread   3, (affinity = 1,129) 
Node    0, rank    0, thread   4, (affinity = 2,130) 
Node    0, rank    0, thread   5, (affinity = 2,130) 
Node    0, rank    0, thread   6, (affinity = 3,131) 
Node    0, rank    0, thread   7, (affinity = 3,131) 
 WARNING: No physical constants found! PS3D uses default values.
 Warning: Read the last time step.
Found x-vorticity field input, reading ... done
Found y-vorticity field input, reading ... done
Found z-vorticity field input, reading ... done
 Hyperviscosity nu =  1.3548293E-07
 At time   4.6876562005901823      and time step   4.1463918021969484E-002
 At time   4.7291201186121521      and time step   4.1058881791853095E-002
 At time   4.7701790004040054      and time step   4.0654264696653182E-002
 At time   4.8108332651006585      and time step   4.0250064580209660E-002
 At time   4.8510833296808684      and time step   3.9846306122988909E-002
 At time   4.8909296358038574      and time step   3.9443043690007139E-002
 At time   4.9303726794938649      and time step   3.9040356620392437E-002
 At time   4.9694130361142577      and time step   3.8638354746197499E-002
 At time   5.0080513908604551      and time step   3.8237183227700748E-002
 At time   5.0462885740881562      and time step   3.7837012845989705E-002
 At time   5.0841255869341460      and time step   3.7438051656778590E-002
 At time   5.1215636385909242      and time step   3.7040538038025296E-002
 At time   5.1586041766289492      and time step   3.6644738980377442E-002
 At time   5.1952489156093264      and time step   3.6250952187415537E-002
 At time   5.2314998677967424      and time step   3.5859496299996019E-002
 At time   5.2673593640967384      and time step   3.5470709400278466E-002
 At time   5.3028300734970166      and time step   3.5084957396870592E-002
 At time   5.3379150308938872      and time step   3.4702613194579360E-002
 At time   5.3726176440884670      and time step   3.4324074713077871E-002
 At time   5.4069417188015452      and time step   3.3949730948912113E-002
 At time   5.4408914497504570      and time step   3.3579991712498584E-002
 At time   5.4744714414629554      and time step   3.3204950914928741E-002
 At time   5.5076763923778840      and time step   3.2427942414137122E-002
 At time   5.5401043347920211      and time step   3.1703742426299433E-002
 At time   5.5718080772183205      and time step   3.1028233502778908E-002
 At time   5.6028363107210994      and time step   3.0397832813885226E-002
 At time   5.6332341435349846      and time step   2.9809392096693907E-002
 At time   5.6630435356316786      and time step   2.9260139300808900E-002
 At time   5.6923036749324876      and time step   2.8747617873593027E-002
 At time   5.7210512928060808      and time step   2.8269638589532482E-002
 At time   5.7493209313956131      and time step   2.7824241707300874E-002
 At time   5.7771451731029142      and time step   2.7409659734324084E-002
 At time   5.8045548328372387      and time step   2.7024298261863793E-002
 At time   5.8315791310991028      and time step   2.6666701807907874E-002
 At time   5.8582458329070111      and time step   2.6335545087958691E-002
 At time   5.8845813779949694      and time step   2.6029610025201093E-002
 At time   5.9106109880201707      and time step   2.5747775820868051E-002
 At time   5.9363587638410387      and time step   2.5489000516450835E-002
 At time   5.9618477643574899      and time step   2.5252325486104864E-002
 At time   5.9871000898435947      and time step   2.5036854464923358E-002
 At time   6.0121369443085184      and time step   2.4841747610008204E-002
 At time   6.0369786919185264      and time step   2.4666219476468888E-002
 At time   6.0616449113949953      and time step   2.4509523558024170E-002
 At time   6.0861544349530199      and time step   2.4370954184270023E-002
 At time   6.1105253891372895      and time step   2.4249843427692607E-002
 At time   6.1347752325649818      and time step   2.4145556884430593E-002
 At time   6.1589207894494127      and time step   2.4057484287311172E-002
 At time   6.1829782737367243      and time step   2.3985046339475163E-002
 At time   6.2069633200761993      and time step   2.3927674413878153E-002
 At time   6.2308909944900774      and time step   2.3884823273881813E-002
 At time   6.2547758177639592      and time step   2.3846378727995360E-002
 At time   6.2786221964919546      and time step   2.3803524341789225E-002
 At time   6.3024257208337442      and time step   2.3775455201008020E-002
 At time   6.3262011760347523      and time step   2.3498892741751865E-002
 At time   6.3497000687765039      and time step   2.3090037528809122E-002
 At time   6.3727901063053132      and time step   2.2703251795876102E-002
 At time   6.3954933581011897      and time step   2.2336703844896017E-002
 At time   6.4178300619460860      and time step   2.1988810460527537E-002
 At time   6.4398188724066134      and time step   2.1658179462792655E-002
 At time   6.4614770518694060      and time step   2.1343557311279800E-002
 At time   6.4828206091806857      and time step   2.1043920111040951E-002
 At time   6.5038645292917270      and time step   2.0643144176067427E-002
 At time   6.5245076734677943      and time step   2.0271739402421739E-002
 At time   6.5447794128702164      and time step   1.9928974960447890E-002
 At time   6.5647083878306640      and time step   1.9611958522813069E-002
 At time   6.5843203463534774      and time step   1.9318081880457735E-002
 At time   6.6036384282339355      and time step   1.9044863391026619E-002
 At time   6.6226832916249618      and time step   1.8790503514063420E-002
 At time   6.6414737951390252      and time step   1.8553283273156557E-002
 At time   6.6600270784121820      and time step   1.8331666138443139E-002
 At time   6.6783587445506249      and time step   1.8124456318019254E-002
 At time   6.6964832008686441      and time step   1.7906158256488280E-002
 At time   6.7143893591251320      and time step   1.7679657811765524E-002
 At time   6.7320690169368973      and time step   1.7465770215777658E-002
 At time   6.7495347871526752      and time step   1.7263523577097248E-002
 At time   6.7667983107297722      and time step   1.7072195652155737E-002
 At time   6.7838705063819278      and time step   1.6891198117504603E-002
 At time   6.8007617044994326      and time step   1.6719674900651446E-002
 At time   6.8174813794000837      and time step   1.6556985407278249E-002
 At time   6.8340383648073617      and time step   1.6402445466981320E-002
 At time   6.8504408102743426      and time step   1.6255438186100611E-002
 At time   6.8666962484604435      and time step   1.6115651688562278E-002
 At time   6.8828119001490053      and time step   1.5982457385747363E-002
 At time   6.8987943575347526      and time step   1.5855493734720064E-002
 At time   6.9146498512694725      and time step   1.5734329760806937E-002
 At time   6.9303841810302798      and time step   1.5618689997585831E-002
 At time   6.9460028710278658      and time step   1.5508332369511975E-002
 At time   6.9615112033973778      and time step   1.5402876997103354E-002
 At time   6.9769140803944811      and time step   1.5301970715008679E-002
 At time   6.9922160511094900      and time step   1.5205559481539644E-002
 At time   7.0074216105910292      and time step   1.5113104446904307E-002
 At time   7.0225347150379331      and time step   1.5024668888495206E-002
 At time   7.0375593839264283      and time step   1.4940039565639824E-002
 At time   7.0524994234920682      and time step   1.4858919694079657E-002
 At time   7.0673583431861475      and time step   1.4781279938111581E-002
 At time   7.0821396231242595      and time step   1.4706797200042246E-002
 At time   7.0968464203243018      and time step   1.4635313590273600E-002
 At time   7.1114817339145757      and time step   1.4566767197073324E-002
 At time   7.1260485011116490      and time step   1.4501058751687505E-002
 At time   7.1405495598633362      and time step   1.4438040532860859E-002
 At time   7.1549876003961970      and time step   1.4377740096935956E-002
 At time   7.1693653404931332      and time step   1.4319943337392289E-002
 At time   7.1836852838305258      and time step   1.4264599339340437E-002
 At time   7.1979498831698665      and time step   1.4211505312730247E-002
 At time   7.2121613884825964      and time step   1.4160666847658158E-002
 At time   7.2263220553302547      and time step   1.4111783582173569E-002
 At time   7.2404338389124279      and time step   1.4064850238844396E-002
 At time   7.2544986891512719      and time step   1.4019847332872655E-002
 At time   7.2685185364841445      and time step   1.3976675522178357E-002
 At time   7.2824952120063227      and time step   1.3935081942569802E-002
 At time   7.2964302939488928      and time step   1.3895148637212461E-002
 At time   7.3103254425861053      and time step   1.3840085371435070E-002
 At time   7.3241655279575406      and time step   1.3761303596298296E-002
 At time   7.3379268315538386      and time step   1.3683756355045224E-002
 At time   7.3516105879088842      and time step   1.3607438827104133E-002
 At time   7.3652180267359881      and time step   1.3494092245844587E-002
 At time   7.3787121189818325      and time step   1.3345390018765283E-002
 At time   7.3920575090005975      and time step   1.3207673740923642E-002
 At time   7.4052651827415215      and time step   1.3080335641495116E-002
 At time   7.4183455183830169      and time step   1.2962717238757509E-002
 At time   7.4313082356217741      and time step   1.2854312328081674E-002
 At time   7.4441625479498557      and time step   1.2754551862435697E-002
 At time   7.4569170998122916      and time step   1.2662976008989251E-002
 At time   7.4695800758212805      and time step   1.2579224607054547E-002
 At time   7.4821593004283349      and time step   1.2502909301824263E-002
 At time   7.4946622097301594      and time step   1.2412199295251367E-002
 At time   7.5070744090254111      and time step   1.2292644884766791E-002
 At time   7.5193670539101776      and time step   1.2181388653814287E-002
 At time   7.5315484425639916      and time step   1.2078003515336800E-002
 At time   7.5436264460793288      and time step   1.1981948765653068E-002
 At time   7.5556083948449819      and time step   1.1892832316188666E-002
 At time   7.5675012271611708      and time step   1.1810324490345477E-002
 At time   7.5793115516515162      and time step   1.1734014623289452E-002
 At time   7.5910455662748060      and time step   1.1663631945305302E-002
 At time   7.6027091982201114      and time step   1.1598867760974336E-002
 At time   7.6143080659810858      and time step   1.1539574850302839E-002
 At time   7.6258476408313882      and time step   1.1485381075503898E-002
 At time   7.6373330219068922      and time step   1.1436213983697742E-002
 At time   7.6487692358905903      and time step   1.1391853934346916E-002
 At time   7.6601610898249373      and time step   1.1352019848657097E-002
 At time   7.6715131096735947      and time step   1.1316581781672301E-002
 At time   7.6828296914552672      and time step   1.1285397076222637E-002
 At time   7.6941150885314897      and time step   1.1258318005645165E-002
 At time   7.7053734065371353      and time step   1.1235213585332809E-002
 At time   7.7166086201224680      and time step   1.1215972403730779E-002
 At time   7.7278245925261988      and time step   1.1200500440363501E-002
 At time   7.7390250929665623      and time step   1.1140156906545681E-002
 At time   7.7501652498731080      and time step   1.1073038932062322E-002
 At time   7.7612382888051705      and time step   1.1010360136783628E-002
 At time   7.7722486489419538      and time step   1.0951843165697571E-002
 At time   7.7832004921076514      and time step   1.0897250549436749E-002
 At time   7.7940977426570885      and time step   1.0846619738083216E-002
 At time   7.8049443623951715      and time step   1.0799644085574055E-002
 At time   7.8157440064807453      and time step   1.0756191557146680E-002
 At time   7.8265001980378921      and time step   1.0716021928450356E-002
 At time   7.8372162199663427      and time step   1.0679051517136353E-002
 At time   7.8478952714834787      and time step   1.0645133876159174E-002
 At time   7.8585404053596379      and time step   1.0614184596421565E-002
 At time   7.8691545899560591      and time step   1.0586126762381671E-002
 At time   7.8797407167184410      and time step   1.0560863053127444E-002
 At time   7.8903015797715685      and time step   1.0538139187976065E-002
 At time   7.9008397189595447      and time step   1.0517979057449349E-002
 At time   7.9113576980169942      and time step   1.0500417786844353E-002
 At time   7.9218581158038388      and time step   1.0485307689864519E-002
 At time   7.9323434234937036      and time step   1.0472518810500446E-002
 At time   7.9428159423042040      and time step   1.0461996835183963E-002
 At time   7.9532779391393875      and time step   1.0453716036182024E-002
 At time   7.9637316551755699      and time step   1.0447558711239396E-002
 At time   7.9741792138868091      and time step   1.0443562889005638E-002
 At time   7.9846227767758151      and time step   1.0441697364265267E-002
 At time   7.9950644741400803      and time step   1.0441844350301098E-002
 At time   8.0055063184903812      and time step   1.0443992777877205E-002
 At time   8.0159503112682575      and time step   1.0448102676980280E-002
 At time   8.0263984139452376      and time step   1.0454090395091214E-002
 At time   8.0368525043403292      and time step   1.0430652978107444E-002
 At time   8.0472831573184358      and time step   1.0385980191489314E-002
 At time   8.0576691375099259      and time step   1.0341649821151355E-002
 At time   8.0680107873310778      and time step   1.0297971775008108E-002
 At time   8.0783087591060863      and time step   1.0255041893978592E-002
 At time   8.0885638010000651      and time step   1.0212856907914399E-002
 At time   8.0987766579079796      and time step   1.0171337266228164E-002
 At time   8.1089479951742085      and time step   1.0130423776584414E-002
 At time   8.1190784189507923      and time step   1.0090161706241182E-002
 At time   8.1291685806570335      and time step   1.0050532618656958E-002
 At time   8.1392191132756899      and time step   1.0011536566348789E-002
 At time   8.1492306498420390      and time step   9.9732188119862446E-003
 At time   8.1592038686540249      and time step   9.9355442619335765E-003
 At time   8.1691394129159587      and time step   9.8984180826307416E-003
 At time   8.1790378309985901      and time step   9.8618868787452556E-003
 At time   8.1888997178773355      and time step   9.8260384613474711E-003
 At time   8.1987257563386837      and time step   9.7907692250771752E-003
 At time   8.2085165255637609      and time step   9.7561320843961973E-003
 At time   8.2182726576481571      and time step   9.7221338359842653E-003
 At time   8.2279947914841411      and time step   9.6887674469958718E-003
 At time   8.2376835589311366      and time step   9.6560064812123980E-003
 At time   8.2473395654123483      and time step   9.6238114546018799E-003
 At time   8.2569633768669508      and time step   9.5922406257997403E-003
 At time   8.2665556174927506      and time step   9.5612417755216311E-003
 At time   8.2761168592682726      and time step   9.5308542967054797E-003
 At time   8.2856477135649786      and time step   9.5010092303112609E-003
 At time   8.2951487227952896      and time step   9.4716483989159377E-003
 At time   8.3046203711942059      and time step   9.4429338432496495E-003
 At time   8.3140633050374557      and time step   9.4146745461479425E-003
 At time   8.3234779795836040      and time step   9.3869271849357176E-003
 At time   8.3328649067685401      and time step   9.3596951232364223E-003
 At time   8.3422246018917772      and time step   9.3330229603753728E-003
 At time   8.3515576248521519      and time step   9.3068910819588072E-003
 At time   8.3608645159341108      and time step   9.2812418478857572E-003
 At time   8.3701457577819962      and time step   9.2560692124122323E-003
 At time   8.3794018269944086      and time step   9.2313953180283570E-003
 At time   8.3886332223124374      and time step   9.2072276108220736E-003
 At time   8.3978404499232600      and time step   9.1835329292516612E-003
 At time   8.4070239828525111      and time step   9.1603698134678432E-003
 At time   8.4161843526659794      and time step   9.1376831666145665E-003
 At time   8.4253220358325933      and time step   9.1154596954948069E-003
 At time   8.4344374955280887      and time step   9.0937543937187181E-003
 At time   8.4435312499218078      and time step   9.0725305105377515E-003
 At time   8.4526037804323462      and time step   9.0517816102031416E-003
 At time   8.4616555620425498      and time step   9.0315235878283742E-003
 At time   8.4706870856303773      and time step   9.0116874677028669E-003
 At time   8.4796987730980806      and time step   8.9922797870247428E-003
 At time   8.4886910528851054      and time step   8.9733266347544055E-003
 At time   8.4976643795198594      and time step   8.9548354927488829E-003
 At time   8.5066192150126074      and time step   8.9367218306757121E-003
 At time   8.5155559368432829      and time step   8.9190101386314394E-003
 At time   8.5244749469819148      and time step   8.9018765644191013E-003
 At time   8.5333768235463339      and time step   8.8851624852787567E-003
 At time   8.5422619860316118      and time step   8.8689129357351053E-003
 At time   8.5511308989673473      and time step   8.8530798479501353E-003
 At time   8.5599839788152980      and time step   8.8376430522422011E-003
 At time   8.5688216218675404      and time step   8.8226254551180428E-003
 At time   8.5776442473226577      and time step   8.8080595647672261E-003
 At time   8.5864523068874252      and time step   8.7938834123363931E-003
 At time   8.5952461902997612      and time step   8.7800703794938834E-003
 At time   8.6040262606792552      and time step   8.7667203157039651E-003
 At time   8.6127929809949588      and time step   8.7537490541728796E-003
 At time   8.6215467300491309      and time step   8.7411592940924900E-003
 At time   8.6302878893432240      and time step   8.7289395799852020E-003
 At time   8.6390168289232090      and time step   8.7171854088016823E-003
 At time   8.6477340143320109      and time step   8.7057693561675420E-003
 At time   8.6564397836881781      and time step   8.6946764212564587E-003
 At time   8.6651344601094351      and time step   8.6838817723221481E-003
 At time   8.6738183418817574      and time step   8.6734202505133143E-003
 At time   8.6824917621322708      and time step   8.6632216926854754E-003
 At time   8.6911549838249567      and time step   8.6533287648641027E-003
 At time   8.6998083125898216      and time step   8.6437334267383450E-003
 At time   8.7084520460165606      and time step   8.6344430798488379E-003
 At time   8.7170864890964097      and time step   8.6254536348209787E-003
 At time   8.7257119427312304      and time step   8.6169362665656883E-003
 At time   8.7343288789977969      and time step   8.6087250994800382E-003
 At time   8.7429376040972766      and time step   8.6007303492422211E-003
 At time   8.7515383344465185      and time step   8.5930331905616428E-003
 At time   8.7601313676370793      and time step   8.5857010447988030E-003
 At time   8.7687170686818785      and time step   8.5785904751644864E-003
 At time   8.7772956591570424      and time step   8.5717829058844681E-003
 At time   8.7858674420629264      and time step   8.5652299981945554E-003
 At time   8.7944326720611201      and time step   8.5589888135001596E-003
 At time   8.8029916608746195      and time step   8.5530896239615715E-003
 At time   8.8115447504985802      and time step   8.5474907615258403E-003
 At time   8.8200922412601059      and time step   8.5422055997400621E-003
 At time   8.8286344468598461      and time step   8.5372143535841615E-003
 At time   8.8371716612134303      and time step   8.5325417652531779E-003
 At time   8.8457042029786841      and time step   8.5281094322491244E-003
 At time   8.8542323124109323      and time step   8.5240645543650205E-003
 At time   8.8627563769652973      and time step   8.5202272772312935E-003
 At time   8.8712766042425280      and time step   8.5166631631175115E-003
 At time   8.8797932674056455      and time step   8.5133528890986177E-003
 At time   8.8883066202947436      and time step   8.5103064118833976E-003
 At time   8.8968169267066273      and time step   8.5074595546402280E-003
 At time   8.9053243862612668      and time step   8.5048789084346214E-003
 At time   8.9138292651697011      and time step   8.5025658119567485E-003
 At time   8.9223318309816584      and time step   8.5004728453813867E-003
 At time   8.9308323038270405      and time step   8.4986589336814959E-003
 At time   8.9393309627607227      and time step   8.4971033358786641E-003
 At time   8.9478280660966014      and time step   8.4957911649769791E-003
 At time   8.9563238572615784      and time step   8.4947651285912657E-003
 At time   8.9648186223901689      and time step   8.4939919987694762E-003
 At time   8.9733126143889379      and time step   8.4935060666041125E-003
 At time   8.9818061204555413      and time step   8.4933619600728091E-003
 At time   8.9902994824156135      and time step   8.4935537483218464E-003
 At time   8.9987930361639350      and time step   8.4940736992098614E-003
 At time   9.0072871098631442      and time step   8.4948633401597390E-003
 At time   9.0157819732033033      and time step   8.4959597979642962E-003
 At time   9.0242779330012670      and time step   8.4973304832563178E-003
 At time   9.0327752634845240      and time step   8.4989684694017579E-003
 At time   9.0412742319539259      and time step   8.5008620284603032E-003
 At time   9.0497750939823867      and time step   8.5031397078895558E-003
 At time   9.0582782336902756      and time step   8.5057198671037604E-003
 At time   9.0667839535573798      and time step   8.5086009145634370E-003
 At time   9.0752925544719432      and time step   8.5117736375785544E-003
 At time   9.0838043281095224      and time step   8.5153001339819089E-003
 At time   9.0923196282435050      and time step   8.5191086583837512E-003
 At time   9.1008387369018884      and time step   8.5232391612337748E-003
 At time   9.1093619760631217      and time step   8.5277354919266780E-003
 At time   9.1178897115550477      and time step   8.5325062589664304E-003
 At time   9.1264222178140137      and time step   8.5375983729471701E-003
 At time   9.1349598161869601      and time step   8.5429625054875662E-003
 At time   9.1435027786924472      and time step   8.5486856057963734E-003
 At time   9.1520514642982445      and time step   8.5547298318128639E-003
 At time   9.1606061941300574      and time step   8.5610935239599610E-003
 At time   9.1691672876540178      and time step   8.5678209573466693E-003
 At time   9.1777351086113637      and time step   8.5749314561679238E-003
 At time   9.1863100400675322      and time step   8.5823570011638872E-003
 At time   9.1948923970686955      and time step   8.5901536331490259E-003
 At time   9.2034825507018443      and time step   8.5983125712111082E-003
 At time   9.2120808632730551      and time step   8.6067853632483642E-003
 At time   9.2206876486363036      and time step   8.6156447803874339E-003
 At time   9.2293032934166916      and time step   8.6248800505200028E-003
 At time   9.2379281734672123      and time step   8.6345229557625511E-003
 At time   9.2465626964229752      and time step   8.6445606643671020E-003
 At time   9.2552072570873420      and time step   8.6548873701551392E-003
 At time   9.2638621444574980      and time step   8.6655157970631294E-003
 At time   9.2725276602545605      and time step   8.6764806489287877E-003
 At time   9.2812041409034887      and time step   8.6877831127076168E-003
 At time   9.2898919240161959      and time step   8.6993838259762316E-003
 At time   9.2985913078421714      and time step   8.7113341121662982E-003
 At time   9.3073026419543385      and time step   8.7235567462163269E-003
 At time   9.3160261987005555      and time step   8.7361078897887998E-003
 At time   9.3247623065903440      and time step   8.7490655504720745E-003
 At time   9.3335113721408156      and time step   8.7623733190991971E-003
 At time   9.3422737454599147      and time step   8.7759980424377809E-003
 At time   9.3510497435023527      and time step   8.7899158131308670E-003
 At time   9.3598396593154831      and time step   8.8041422402051813E-003
 At time   9.3686438015556881      and time step   8.8187460770512722E-003
 At time   9.3774625476327387      and time step   8.8337224830442405E-003
 At time   9.3862962701157837      and time step   8.8489842768071977E-003
 At time   9.3951452543925917      and time step   8.8645985110092154E-003
 At time   9.4040098529036005      and time step   8.8805244105085029E-003
 At time   9.4128903773141097      and time step   8.8968155060329800E-003
 At time   9.4217871928201422      and time step   8.9134970153340373E-003
 At time   9.4307006898354757      and time step   8.9304871694666586E-003
 At time   9.4396311770049426      and time step   8.9478587079057474E-003
 At time   9.4485790357128483      and time step   8.9655652747548473E-003
 At time   9.4575446009876032      and time step   8.9836200195426586E-003
 At time   9.4665282210071453      and time step   9.0020631106189561E-003
 At time   9.4755302841177649      and time step   9.0208318967697747E-003
 At time   9.4845511160145346      and time step   9.0398915858350398E-003
